Image,Payload,Kurtosis,Skewness,StdDev,Range,Median,GeomMedian,HjorthMobility,HjorthComplexity
6321.pgm,0.3,1.6581038279328828,1.07089821674872,37.47579410636485,255,64.0,0.0,3.162841422509308,0.3095647102833285
6321.pgm,0.5,1.657799482837869,1.070796697322922,37.47706418332379,255,64.0,0.0,3.1624420954598444,0.3096020456595211
6322.pgm,0.1,-0.822776985903011,0.1440346037477053,37.77423081879372,255,67.0,0.0,3.179458553774253,0.3061963746292221
6322.pgm,0.3,-0.8229580211893577,0.1439478247183158,37.77436248796375,255,67.0,0.0,3.179129810616382,0.306212691688921
6322.pgm,0.5,-0.8227795731944303,0.1439602336097802,37.77670536098382,255,67.0,0.0,3.178844652306715,0.3061872336182919
6323.pgm,0.1,-1.48209301457685,-0.2758187676449634,44.08463749756175,231,89.0,57.66,2.7278845143394777,0.3579212447000581
6323.pgm,0.3,-1.4819598129666702,-0.2757553166486053,44.08583163972229,231,89.0,57.66,2.727845520593516,0.3578407881281039
6323.pgm,0.5,-1.4817802090437764,-0.2757378980224633,44.08570187322539,231,89.0,57.66,2.727798706255777,0.3578026140296437
6324.pgm,0.1,-1.5298794135308746,0.056154184667917,43.67368122701144,235,65.0,50.3,2.7891092439335448,0.3552207540985641
6324.pgm,0.3,-1.5296942762097607,0.056168725853988,43.67591815661079,235,65.0,50.3,2.788956209003678,0.3551546820736145
6324.pgm,0.5,-1.5295189481753224,0.0562292488239932,43.6759315986141,234,65.0,50.3,2.7886101844414504,0.3551713228176751
6325.pgm,0.1,-1.608325433216139,0.1414743894189425,45.209184940538506,194,56.0,46.6,2.6976421888758013,0.3673461575177438
6325.pgm,0.3,-1.6081088706338598,0.1414740149731072,45.20993379147003,194,56.0,46.6,2.697726064507993,0.3672589011594577
6325.pgm,0.5,-1.6079706664580884,0.1414076629206738,45.21126396824327,194,56.0,46.6,2.6972182060089818,0.367330194539658
6326.pgm,0.1,0.4984394703318155,0.8929825107747117,49.38265580335945,254,65.0,0.0,2.3476546563202567,0.4159343957213923
6326.pgm,0.3,0.4982226726152432,0.8929492283545828,49.38296451508938,254,65.0,0.0,2.347532325786392,0.4159085822239409
6326.pgm,0.5,0.497680176286412,0.8927546777687895,49.38249718452881,255,65.0,0.0,2.34746282080157,0.4158425226806114
6327.pgm,0.1,0.3865053363861008,0.9077549332506768,49.41964679145375,255,60.0,0.0,2.3740798005875745,0.4152537599027028
6327.pgm,0.3,0.3861424960650526,0.9076693236639756,49.41993218201944,255,60.0,0.0,2.373948845272796,0.4152482444410973
6327.pgm,0.5,0.385327498313702,0.907412800956894,49.42064644988831,255,60.0,0.0,2.3736645769592624,0.4152160284962096
6328.pgm,0.1,0.3000293018129785,0.91175625713346,46.253955055658885,255,56.0,0.0,2.533084107971932,0.392149876327425
6328.pgm,0.3,0.3001007041764736,0.9117510979724716,46.256372255560365,255,56.0,0.0,2.532956765664343,0.3920904035291399
6328.pgm,0.5,0.3000043970237049,0.9116607097953108,46.25607269221993,255,56.0,0.0,2.5328638954942257,0.3920881924831381
6329.pgm,0.1,0.0098647478588991,0.8140565886160339,46.58536151660479,252,60.0,0.0,2.536759439757996,0.3925809538691893
6329.pgm,0.3,0.0093715936052407,0.8138712826528828,46.58708982605169,253,60.0,0.0,2.536615875954437,0.3924903586967574
6329.pgm,0.5,0.0094806479160736,0.8138210167685537,46.58923448605722,253,60.0,0.0,2.536356953410233,0.392495468223684
6330.pgm,0.1,0.0595766129843617,0.8226112432251333,47.88973761156014,255,60.0,0.0,2.432514519757312,0.4055605775434153
6330.pgm,0.3,0.0591599993276616,0.8224570156610091,47.89118313765662,255,60.0,0.0,2.4323709071054727,0.4055326030666248
6330.pgm,0.5,0.0593067300437968,0.8224726727118478,47.89200698932783,255,60.0,0.0,2.4322702094922044,0.4054636065531656
6331.pgm,0.1,-1.1196115209972108,-0.2414706380530253,66.90524373456678,253,151.0,0.0,1.7342569715550011,0.560345722638643
6331.pgm,0.3,-1.1196058973029224,-0.2415009184338094,66.90576977501641,253,151.0,0.0,1.734243880293398,0.5602748406324509
6331.pgm,0.5,-1.119590113827788,-0.2415843583589538,66.9051973708075,253,151.0,0.0,1.7341435022933682,0.5602567438908402
6332.pgm,0.1,-1.1970845943237265,0.6281069766138707,41.713078882835575,181,33.0,33.25,2.918195213621844,0.3404846633810435
6332.pgm,0.3,-1.1970157424559498,0.6280249930525117,41.713087110915055,181,33.0,33.25,2.9193317878724536,0.340300380954643
6332.pgm,0.5,-1.196907221747226,0.6279592658685046,41.71602353581953,181,33.0,33.2,2.9194457130482494,0.3402920035491608
6333.pgm,0.1,2.991742935896938,1.2960060541713354,32.57028114907816,255,47.0,0.0,3.648539362455326,0.2653448247113754
6333.pgm,0.3,2.9919527329357294,1.2959189829841715,32.57015202102554,255,47.0,0.0,3.648476084511026,0.265322360322786
6333.pgm,0.5,2.991014900536527,1.2958603266675297,32.57210250632699,255,47.0,0.0,3.647984174093882,0.2653530142453486
6334.pgm,0.1,-1.1748632991118368,-0.0362008824792477,55.60027762583864,249,114.0,0.0,2.167997715586972,0.453249657428061
6334.pgm,0.3,-1.1747062078516293,-0.0361680274314148,55.60059701592258,249,114.0,0.0,2.167927157589922,0.4532247858164347
6334.pgm,0.5,-1.1746546704969627,-0.0361017175318437,55.602231104183936,248,114.0,0.0,2.168028775964284,0.4530835830231032
6335.pgm,0.1,-1.2193638319312845,-0.1767371441847824,47.858217604333184,223,100.0,78.5,2.5288978346488773,0.3889349601995655
6335.pgm,0.3,-1.2192795975457218,-0.1768201722563313,47.859264141132826,224,100.0,78.5,2.528504139520332,0.3889790427057968
6335.pgm,0.5,-1.219239715000534,-0.17679642384586,47.86041653842184,224,100.0,78.5,2.5283468396342617,0.3889465408563609
6336.pgm,0.1,-0.2142977961856376,-0.7509160720925415,29.69529490077641,162,94.0,80.7,4.0745361488321645,0.2397617315074539
6336.pgm,0.3,-0.2142052751679428,-0.7509170576822468,29.696706774799942,162,94.0,80.7,4.074076347236542,0.239751852191408
6336.pgm,0.5,-0.2144443629047643,-0.7505769763848085,29.700009758734645,163,94.0,80.7,4.073335542849023,0.2397583483608955
6337.pgm,0.1,-0.9496700067520852,-0.3824955463919194,53.80626198946184,242,123.0,94.3,2.271551303374819,0.4346494181098235
6337.pgm,0.3,-0.9496125130571512,-0.3824762581341364,53.807146839295065,242,123.0,94.3,2.2712801944644894,0.4346857810534724
6337.pgm,0.5,-0.9494862471375134,-0.3825274398616913,53.80829974914096,242,123.0,94.3,2.270934193970717,0.4346850086697336
6338.pgm,0.1,-1.1935467865708596,-0.1730577063741606,60.897241906666935,249,128.0,0.0,1.9802610490793957,0.4950996546633008
6338.pgm,0.3,-1.1935206964783924,-0.1730657346074813,60.89885963624689,249,128.0,0.0,1.9800432999628168,0.4950946041506281
6338.pgm,0.5,-1.1935288096491543,-0.1731267416183797,60.90008475357175,249,128.0,0.0,1.9797552000480776,0.495141210557263
6339.pgm,0.1,-0.8932655968139489,-0.4985050537150491,55.42261460217311,249,136.0,0.0,2.1629592980902443,0.4494824396796516
6339.pgm,0.3,-0.8932435146989852,-0.4984749389223655,55.42351698769282,249,136.0,0.0,2.1627144659473774,0.4495031959097422
6339.pgm,0.5,-0.8930879833709668,-0.4984767810787841,55.42300238378919,249,136.0,0.0,2.1624816085494656,0.4495211876393643
6340.pgm,0.1,-0.4739212777931079,0.8392266333073691,70.4677216771622,251,81.0,0.0,1.7046201622758383,0.5911023136085697
6340.pgm,0.3,-0.4738521023155622,0.8392031518054367,70.4674139496713,251,81.0,0.0,1.704663385031674,0.5910154578411302
6340.pgm,0.5,-0.4738244210692541,0.8391959619393992,70.46987582085046,251,81.0,0.0,1.7044849530728203,0.5909601173431323
6341.pgm,0.1,-0.7257619623299547,0.1164631682354929,48.88050840306259,255,108.0,0.0,2.4345955202941423,0.3983650163417468
6341.pgm,0.3,-0.7257439443135549,0.1163893637080866,48.88158290942762,255,108.0,0.0,2.434508753950257,0.3983147116500415
6341.pgm,0.5,-0.725629552926542,0.1163271293972137,48.88374291525156,255,108.0,0.0,2.434247331941922,0.398318349906578
6342.pgm,0.1,-1.168205363302943,-0.5378565771134979,44.41498330581421,190,110.0,80.7,2.743941733191438,0.3641168120441037
6342.pgm,0.3,-1.1680337983471512,-0.5377769712030852,44.41607282171748,190,110.0,80.7,2.745573941867949,0.3636470199771238
6342.pgm,0.5,-1.1679994801304117,-0.5377780415455495,44.41668857857808,191,110.0,80.7,2.7457068323903986,0.3635655984856498
6343.pgm,0.1,-1.4382466968602765,0.1621579003477739,48.125732099298645,255,65.0,0.0,2.4825739602811465,0.3936729458905176
6343.pgm,0.3,-1.4382970046479888,0.1621368881752226,48.12824787132144,255,65.0,0.0,2.482954930481039,0.3935853505861394
6343.pgm,0.5,-1.4379776850641963,0.162183714069928,48.12883072804016,254,65.0,48.84,2.48336803723736,0.3934149976801841
6344.pgm,0.1,-1.2700059593069073,0.3123721760329581,47.62923423534168,255,58.0,0.0,2.5159072951285384,0.3878771430939464
6344.pgm,0.3,-1.2700571031164316,0.3122945162404801,47.630727169265256,255,58.0,0.0,2.516002824716322,0.3878527032174834
6344.pgm,0.5,-1.2699210229891105,0.3122295062651353,47.63094583935937,254,58.0,47.8,2.516295859340254,0.3877273256532962
6345.pgm,0.1,-1.4940789835305504,0.0832625525536231,50.257784864015214,255,74.0,0.0,2.375114152891685,0.4100641068209296
6345.pgm,0.3,-1.4939192484260262,0.0833345568249092,50.25895057577045,255,74.0,0.0,2.375230018976953,0.4099636559033709
6345.pgm,0.5,-1.4937652192480828,0.0832910383256683,50.25956453984625,255,74.0,0.0,2.375431665834214,0.4098805649843838
6346.pgm,0.1,-1.5578615162387972,-0.0904095052827155,55.3241718281498,254,97.0,65.06,2.142168598158061,0.4537030168021474
6346.pgm,0.3,-1.557721865238183,-0.0903975534865544,55.324818262328144,254,97.0,65.06,2.1421502160263564,0.4536246605381445
6346.pgm,0.5,-1.5576391357581287,-0.0904133223851193,55.32503163682375,254,97.0,65.06,2.142064560481673,0.4536165959454639
6347.pgm,0.1,-1.3970958580492945,0.3993906264012512,69.08794803653788,254,72.0,0.0,1.7636132479875055,0.5595579612472169
6347.pgm,0.3,-1.397092675251613,0.3993459784571395,69.0884949156762,254,72.0,0.0,1.763588970558628,0.559575801897136
6347.pgm,0.5,-1.397026085568592,0.3993148498862777,69.0889501995331,254,72.0,0.0,1.7637827833461364,0.559392061128453
6348.pgm,0.1,-1.1999364130067622,0.532128565285698,73.01146269756231,255,71.0,0.0,1.6579662491583176,0.5942509510575092
6348.pgm,0.3,-1.1998846935169938,0.5321022880675467,73.01179721117305,255,71.0,0.0,1.6580034278871814,0.5940616737120624
6348.pgm,0.5,-1.199831123284552,0.5320974526431005,73.01288037544514,255,71.0,0.0,1.6578063347197158,0.5940898576761794
6349.pgm,0.1,-1.1311623416418826,0.5322120449414139,72.12351797239124,254,73.0,0.0,1.6815545420384417,0.5848247086190876
6349.pgm,0.3,-1.1311048639281605,0.5321890665241463,72.12385584823582,255,73.0,0.0,1.6815059241919208,0.5847483899748317
6349.pgm,0.5,-1.1311181955826524,0.5321446104097587,72.12565815390583,255,73.0,0.0,1.6811919337761672,0.584818490849658
6350.pgm,0.1,-1.4562634571596036,0.3705800492654078,59.37308198195481,243,57.0,53.84,2.0533465698926747,0.4813778993184229
6350.pgm,0.3,-1.456153524113177,0.3705527691114326,59.37326502986853,243,57.0,53.75,2.0537655852538723,0.4811722099575368
6350.pgm,0.5,-1.4560917157269808,0.370546646112308,59.37515419520109,242,57.0,53.75,2.0540086531375046,0.4809472656696437
6351.pgm,0.1,-1.2428265942240393,0.3222886193243081,56.80798658398548,255,81.0,0.0,2.0859855091789448,0.4679896513635521
6351.pgm,0.3,-1.2427121279056674,0.3222702079278089,56.80884040236558,255,81.0,0.0,2.085895512962172,0.4679132524612021
6351.pgm,0.5,-1.2426115143214047,0.3222831992431491,56.81043455293025,255,81.0,0.0,2.085796224193436,0.4678548610665792
6352.pgm,0.1,-1.366673343277907,0.2243144073756879,62.6004236960316,254,88.0,0.0,1.8959044938399772,0.517008989180781
6352.pgm,0.3,-1.3666260083519413,0.2242958611345781,62.601301083953615,254,88.0,0.0,1.8959232528347432,0.5168645880651115
6352.pgm,0.5,-1.3665628383008452,0.2243111504379976,62.60207192736295,254,88.0,0.0,1.895990305346012,0.5167393887350709
6353.pgm,0.1,-1.6387265118729462,0.2683112875615396,97.47364730873336,250,92.0,0.0,1.1797267961958642,0.8509096190331269
6353.pgm,0.3,-1.6389090579945558,0.2679894492442523,97.43940218325903,250,92.0,0.0,1.1996126504482636,0.8420303503486549
6353.pgm,0.5,-1.6390949510837347,0.2676866353086448,97.40502992798068,251,92.0,0.0,1.212882105680715,0.8329144799429281
6354.pgm,0.1,4.284977477470802,2.1019072400132157,55.23507158917885,255,18.0,0.0,2.1345751802186386,0.4621576394987838
6354.pgm,0.3,4.282787317731584,2.1014830757941314,55.23308605251344,255,18.0,0.0,2.140346058133288,0.46075489701389
6354.pgm,0.5,4.281553786278461,2.101214213558988,55.23036006831237,255,18.0,0.0,2.1445726706803825,0.45971860792626
6355.pgm,0.1,0.9173228629556314,1.284716950425341,60.83919658485252,255,30.0,0.0,1.890559008716873,0.5165480992620795
6355.pgm,0.3,0.9175231286901172,1.2847351451429223,60.84027103197193,255,30.0,0.0,1.894594002715731,0.5151312944231164
6355.pgm,0.5,0.91737613664209,1.2846847852609249,60.84016313631286,255,30.0,0.0,1.8977042441614087,0.5140638863484397
6356.pgm,0.1,-0.0622043314571962,0.6721737242656067,48.8960213883163,246,80.0,0.0,2.399013017453449,0.4146054680309662
6356.pgm,0.3,-0.0622272042449538,0.6720795446175534,48.89618884053328,246,80.0,0.0,2.3992652972381943,0.414558115148135
6356.pgm,0.5,-0.0621370154591915,0.6721194258032023,48.896520063580375,246,80.0,0.0,2.399228696840026,0.4145629402062183
6357.pgm,0.1,0.0651947638691083,0.7700328448975677,51.2715672258024,245,79.0,0.0,2.2472429803443807,0.4364165147642764
6357.pgm,0.3,0.065378991840955,0.7700289509226337,51.27244152399103,245,79.0,0.0,2.247275213796906,0.4363226381330315
6357.pgm,0.5,0.0652436840146259,0.7699310983079671,51.27330065305194,245,79.0,0.0,2.246967118091989,0.4363839998474709
6358.pgm,0.1,0.5384819461212005,0.9938149862926432,47.265655738123634,252,62.0,0.0,2.420654079363421,0.4002017336654001
6358.pgm,0.3,0.5381725543796767,0.9937259438409284,47.26706822866183,252,62.0,0.0,2.4204223902837456,0.4002419706376163
6358.pgm,0.5,0.5382543355679315,0.9937265050780412,47.26716172130103,252,62.0,0.0,2.4202784345400263,0.400231291786628
6359.pgm,0.1,2.5274528014341517,1.7417670099575011,61.75755540996914,255,27.0,0.0,1.897806819920972,0.5161166588605168
6359.pgm,0.3,2.5254523340517,1.741315521912255,61.75274092952201,255,27.0,0.0,1.899583145659446,0.5157343270040513
6359.pgm,0.5,2.52378802156185,1.7409533144136855,61.74712596658982,255,27.0,0.0,1.9013496309874391,0.5152472270072215
6360.pgm,0.1,6.24183276265185,2.295058723346458,49.13128601549165,254,45.0,0.0,2.4398598490512056,0.3990411564127982
6360.pgm,0.3,6.237187272770429,2.294233526337476,49.12353068500253,255,45.0,0.0,2.4408735317460906,0.3989866373266088
6360.pgm,0.5,6.231820115555292,2.2932929185984707,49.116465297422366,255,45.0,0.0,2.441349766739842,0.3990698072340319
6361.pgm,0.1,5.840975380953376,2.2451806200046254,49.98099206811278,255,46.0,0.0,2.381488907653385,0.4070298698969836
6361.pgm,0.3,5.835922359884229,2.2442660392248683,49.9737971744154,255,46.0,0.0,2.3823960415665466,0.4070312382817015
6361.pgm,0.5,5.830718430683461,2.2432690706540206,49.96596394913207,255,46.0,0.0,2.3830346803677305,0.4070320540946616
6362.pgm,0.1,3.41039535085105,1.553888483906041,47.85403330315066,255,57.0,0.0,2.458161226651145,0.3920794560459554
6362.pgm,0.3,3.406831152147162,1.5532336014197825,47.84993002160449,255,57.0,0.0,2.4585904504333755,0.3920610414939978
6362.pgm,0.5,3.403053214801182,1.5523708477881637,47.84652078564429,255,57.0,0.0,2.458742177200683,0.3920938586705348
6363.pgm,0.1,2.112793152492284,0.6273166198269547,37.62921703954553,255,66.0,0.0,3.1676038889840865,0.3241813408524951
6363.pgm,0.3,2.112037796782465,0.627230724642892,37.6295619028718,255,66.0,0.0,3.1850799379661945,0.3212433308427129
6363.pgm,0.5,2.110848050516366,0.6270432800292952,37.63115101587856,255,67.0,0.0,3.1962438665701574,0.3194630000397171
6364.pgm,0.1,11.200843089405224,3.150589619626735,44.19486493261401,255,19.0,0.0,2.7282084281119205,0.3697456830886649
6364.pgm,0.3,11.196944320786647,3.149998611866396,44.19404562421565,255,19.0,0.0,2.7362157690163915,0.3679949294945719
6364.pgm,0.5,11.191233362462006,3.149179092443746,44.18974765205167,255,19.0,0.0,2.740582396947932,0.3671583297018967
6365.pgm,0.1,0.0792394660526749,-0.1929394249908995,37.98858243976068,255,89.0,0.0,3.0753560364273267,0.3396167874826898
6365.pgm,0.3,0.0778557067366807,-0.1931705507437715,37.989914779286096,255,89.0,0.0,3.1052394557911973,0.3342480659084676
6365.pgm,0.5,0.0765784095088224,-0.1934131981026779,37.991213639314886,255,89.0,0.0,3.1240203180968624,0.3309410048691794
6366.pgm,0.1,11.09837878088369,2.4038568657888497,31.101020254443277,255,31.0,0.0,3.8670652169492015,0.2636031166182108
6366.pgm,0.3,11.092574008041057,2.4031691617824795,31.100956076450466,255,31.0,0.0,3.8854784961293376,0.261582096398004
6366.pgm,0.5,11.086024046353453,2.402410210498002,31.10166059026836,255,31.0,0.0,3.8969764983362136,0.2604084137858931
6367.pgm,0.1,3.0989170278587634,1.9056872351298888,49.95949870244711,255,29.0,0.0,2.4072476568140804,0.4131167956301699
6367.pgm,0.3,3.098066008716118,1.9054944023128344,49.959862489380775,255,29.0,0.0,2.409275319895562,0.4125330082744323
6367.pgm,0.5,3.09712972196778,1.905308594399442,49.96047787354106,255,29.0,0.0,2.411003578490011,0.4120425815146732
6368.pgm,0.1,0.427285293425808,1.2372178571200672,66.70571707495291,255,46.0,0.0,1.7799836771548316,0.5546464307460123
6368.pgm,0.3,0.4266603843276559,1.2370524166580807,66.70501350458676,255,46.0,0.0,1.7807052146812918,0.5542809430144171
6368.pgm,0.5,0.4264195946954014,1.2369545856545436,66.70351025946108,255,46.0,0.0,1.7814632025672388,0.553930510181804
6369.pgm,0.1,2.7426092567169498,1.9299306502654137,59.32326102573156,255,27.0,0.0,2.022779987194815,0.4895850026166063
6369.pgm,0.3,2.742230267057031,1.9298291968287975,59.322794345812,255,27.0,0.0,2.025266403971766,0.4886725049674852
6369.pgm,0.5,2.7419184711868123,1.929753304511548,59.32136035815487,255,27.0,0.0,2.026218675958328,0.4883600539992477
6370.pgm,0.1,1.6079102862242642,1.776938401557495,80.08936325925436,255,8.0,0.0,1.4697028289045737,0.6863216925936635
6370.pgm,0.3,1.6071041271199895,1.7767106404897135,80.07517671940727,255,8.0,0.0,1.4762727156972248,0.6823237633778636
6370.pgm,0.5,1.606250428457729,1.7764851212626551,80.06533650777548,255,8.0,0.0,1.4809231518039914,0.679358563345602
6371.pgm,0.1,12.209158080895978,3.3766899072157783,46.17773189869313,255,17.0,0.0,2.6113721870975684,0.3876813750870978
6371.pgm,0.3,12.203641585098548,3.375901434378984,46.17139493801856,255,17.0,0.0,2.619289873753564,0.3858103785456941
6371.pgm,0.5,12.197317914144922,3.37500385324545,46.16524734614854,255,17.0,0.0,2.625421717636768,0.3842679298626926
6372.pgm,0.1,-0.706405021690625,-0.4418117796584005,48.61692650789863,255,133.0,0.0,2.4292410006900367,0.3997941366189971
6372.pgm,0.3,-0.7063847142768305,-0.4417464882439472,48.61793909604947,255,133.0,0.0,2.4291048936023403,0.3999568571134775
6372.pgm,0.5,-0.7063867224168057,-0.4416998788436124,48.618964197230014,255,133.0,0.0,2.4284427444188337,0.4002004425514865
6373.pgm,0.1,-0.8313627880127399,0.7992662720121452,77.63281205270987,255,64.0,0.0,1.4965767845232874,0.6504860280549096
6373.pgm,0.3,-0.8315660309386965,0.799161269222071,77.63159768391573,255,64.0,0.0,1.4967495905918515,0.6503773705920644
6373.pgm,0.5,-0.8318240731201993,0.7990513374603385,77.6270861303165,255,64.0,0.0,1.4971046514375266,0.6500386214416035
6374.pgm,0.1,-0.7168503571134468,0.801014228575607,70.98250033645313,255,71.0,0.0,1.6600134799102446,0.5892187517589168
6374.pgm,0.3,-0.7171166023202757,0.8009265896469488,70.98112100277906,255,71.0,0.0,1.6615399444059686,0.5882686299535137
6374.pgm,0.5,-0.7173893418553936,0.8008039049641235,70.97913320089877,255,71.0,0.0,1.6624869364599029,0.5876705756653879
6375.pgm,0.1,0.4092058541569137,0.2413857445861074,38.83931749293601,255,78.0,0.0,3.0531895755565865,0.3343733809729352
6375.pgm,0.3,0.4091748749477633,0.2413556873086061,38.84031712540251,255,78.0,0.0,3.0653756825450764,0.3318781401427741
6375.pgm,0.5,0.4086718773385036,0.241239219445661,38.84112893217379,255,78.0,0.0,3.0728485342258995,0.3303692887195288
6376.pgm,0.1,0.063898478480814,0.9822396443988808,58.04987324273182,255,55.0,0.0,2.0347294235911657,0.5052170698017422
6376.pgm,0.3,0.0635634808415726,0.9821123110230604,58.05132828314585,255,55.0,0.0,2.0424082867651894,0.5016495423956964
6376.pgm,0.5,0.0631839981213091,0.9819905744179784,58.051072059449936,255,55.0,0.0,2.0464709830537373,0.4999710166007517
6377.pgm,0.1,2.193831555029861,1.2771121123983336,48.16618682459276,253,69.0,0.0,2.484102297193304,0.4012844505908379
6377.pgm,0.3,2.1922759830277,1.2767637378396774,48.16593602488025,253,69.0,0.0,2.4843037823301897,0.4012591088238319
6377.pgm,0.5,2.19074795943843,1.276397112871793,48.16496898562008,253,69.0,0.0,2.484353621545349,0.4012673071530717
6378.pgm,0.1,-0.8197333367162845,-0.0938747292420447,53.54880833518997,253,104.0,86.25,2.239747738620502,0.4402160615155858
6378.pgm,0.3,-0.819598588909241,-0.0939020647534184,53.55079581531352,253,104.0,86.25,2.2403385869978605,0.4399183401405371
6378.pgm,0.5,-0.8194446755970453,-0.0938928681737024,53.5510741317968,254,104.0,86.25,2.240832208594836,0.4396145342347228
6379.pgm,0.1,-1.5182049902995265,-0.2715643762597804,77.97788904172401,252,164.0,0.0,1.5191990794466017,0.6528357895018688
6379.pgm,0.3,-1.518137196515564,-0.2716070569825931,77.97803472677577,252,164.0,0.0,1.522238346046937,0.6505239329183907
6379.pgm,0.5,-1.5180952713133025,-0.2715935760269153,77.97741122896919,253,164.0,0.0,1.5238400080747196,0.649529980631639
6380.pgm,0.1,-1.415745878976292,-0.0382725827001643,57.90633290331441,255,96.0,0.0,2.048365268163668,0.4736645158781443
6380.pgm,0.3,-1.4156036283288171,-0.0382773415849305,57.906526019863634,255,96.0,0.0,2.0484656617624286,0.4735414474837753
6380.pgm,0.5,-1.4154655554974402,-0.0383103133288289,57.90878511839611,255,96.0,0.0,2.048317359212977,0.4735312912507802
6381.pgm,0.1,-0.7637803248544062,0.0820814914464088,45.6016766467189,244,90.0,81.6,2.5302817101189228,0.3791272966974433
6381.pgm,0.3,-0.7637180370924463,0.082142069699759,45.6031398548651,244,90.0,81.6,2.5311501791455107,0.3787796987780429
6381.pgm,0.5,-0.76358357745795,0.0821243310504086,45.60402213347,244,90.0,81.6,2.5315637413558383,0.3786068113926722
6382.pgm,0.1,-0.650046403632095,0.1018364096429053,32.94765721945059,186,58.0,47.72,3.618552953584777,0.2701396480678211
6382.pgm,0.3,-0.6498135554457756,0.1018623837414295,32.948242501708954,186,58.0,47.72,3.620667137866863,0.2698323613897724
6382.pgm,0.5,-0.6497240501590307,0.1018951242307367,32.95132285153743,186,58.0,47.72,3.6215599587593936,0.2696926167355104
6383.pgm,0.1,0.3554349821351641,0.3385735423068834,39.10455037677417,247,76.0,62.6,3.071962765155726,0.3242326962408195
6383.pgm,0.3,0.3551852950620202,0.3384512465585785,39.106026286166966,246,76.0,62.6,3.075349214005282,0.3235372545392384
6383.pgm,0.5,0.3555638621881689,0.3385116684913322,39.107960204620056,247,76.0,62.6,3.077809401232365,0.3230378878026257
6384.pgm,0.1,0.4323425200916975,0.5138895465033361,37.693085621011846,230,72.0,68.5,3.164196494944062,0.3132528912184796
6384.pgm,0.3,0.4323506488614996,0.5138570364599058,37.6937358778909,230,72.0,68.5,3.1672234648640485,0.3126539970081518
6384.pgm,0.5,0.4324039397696353,0.5137710401108937,37.69466596159417,230,72.0,68.5,3.170558900374463,0.3119772500571502
6385.pgm,0.1,-1.1295518626923828,0.7533208188412452,55.743691807431325,216,33.0,41.22,2.1738358471212047,0.4567432064202147
6385.pgm,0.3,-1.1294916846708287,0.7532852933038202,55.74414702810968,217,33.0,41.22,2.177745795034368,0.4553091977931171
6385.pgm,0.5,-1.129331439855499,0.753270572515161,55.74505835811111,217,33.0,41.12,2.179916862378156,0.4544933130177137
6386.pgm,0.1,-1.614459954079396,-0.0075020941892425,68.71757615939548,255,110.0,0.0,1.754148982622492,0.5696822748615541
6386.pgm,0.3,-1.6143662627617252,-0.0074611968561899,68.71763616946437,255,110.0,0.0,1.7581886639721236,0.5676433528573464
6386.pgm,0.5,-1.6142837449092702,-0.0075065572139835,68.71801851337722,255,110.0,0.0,1.7604790384338032,0.5665645765600607
6387.pgm,0.1,-0.6317881686679994,-0.1041033823695276,39.62491472646925,255,79.0,0.0,3.0104434044296595,0.3225293266691878
6387.pgm,0.3,-0.6318129275974127,-0.1040715427050712,39.62596011717893,255,79.0,0.0,3.010936076007268,0.3223534871096578
6387.pgm,0.5,-0.6317991562220087,-0.1040087593430767,39.62835112701999,255,79.0,0.0,3.0107400286090726,0.3223086324045862
6388.pgm,0.1,-0.4091832667162043,0.8991900135267972,58.67923354364903,255,35.0,0.0,2.040082391194039,0.4825093688990294
6388.pgm,0.3,-0.4090553468068147,0.8992006411320104,58.67952869713568,255,35.0,0.0,2.0428634500624296,0.4815779994292808
6388.pgm,0.5,-0.409009400249599,0.8991663786090208,58.681370641891874,255,35.0,0.0,2.0445115552276265,0.4809651079181891
6389.pgm,0.1,-0.8619234701018224,0.2255448015111724,36.00643428420896,229,54.0,48.28,3.365748833393884,0.2947947142710869
6389.pgm,0.3,-0.861752967319434,0.2255242589769159,36.0086396834824,228,54.0,48.28,3.3696760610713032,0.2941782846894635
6389.pgm,0.5,-0.8610147362979004,0.22561910705644,36.0081066853627,229,54.0,48.28,3.370908839229776,0.2939973982883576
6390.pgm,0.1,-0.4754169777302204,0.2528513030943277,37.29036204331456,254,74.0,0.0,3.2398819794266043,0.3073379290230069
6390.pgm,0.3,-0.4753506202161088,0.2527663563504894,37.29118735533695,255,74.0,0.0,3.243311814581028,0.3067015079147391
6390.pgm,0.5,-0.475024820150169,0.2527451154658697,37.29395240008122,254,74.0,0.0,3.2446704164957825,0.3064604387657169
6391.pgm,0.1,2.551487938580161,1.5406965037478968,42.31392338007844,255,31.0,0.0,2.782691530682554,0.3458354777804874
6391.pgm,0.3,2.5498613441528715,1.5404090131385364,42.31518324662666,255,31.0,0.0,2.782890586469524,0.3458293173612666
6391.pgm,0.5,2.5494574308368563,1.540302616207283,42.31443770917472,255,31.0,0.0,2.783168449562619,0.3457712153812338
6392.pgm,0.1,-0.880222503558596,0.7065027037345528,66.15600223965647,255,49.0,0.0,1.7962025404240314,0.5474029770111918
6392.pgm,0.3,-0.88031559627811,0.7064415046077612,66.15506910705275,255,49.0,0.0,1.798285472205581,0.5464501700900727
6392.pgm,0.5,-0.8804267509122479,0.706330806256856,66.15621697617311,255,49.0,0.0,1.7999726433270964,0.545590790379273
